Gender,Age,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
Female,47,No,0,Graduate,No,3418,3977,75906,360,1,Urban,1
Male,68,Yes,0,Graduate,No,9227,1864,45901,360,1,Rural,1
Male,57,Yes,0,Graduate,No,2940,1012,74594,180,1,Urban,1
Female,24,No,0,Graduate,No,4759,1540,156408,360,1,Rural,1
Female,49,Yes,2,Graduate,No,6989,1652,94894,360,1,Urban,1
Male,65,Yes,0,Not Graduate,No,5396,1149,176239,360,1,Rural,1
Male,36,No,1,Graduate,No,5040,4484,124005,360,1,Semiurban,1
Female,23,No,0,Not Graduate,No,2686,1296,151226,360,0,Semiurban,0
Female,37,No,0,Graduate,No,3905,1466,89559,360,1,Urban,1
Male,44,No,1,Not Graduate,No,4802,1498,56571,60,1,Urban,1
Female,60,Yes,1,Graduate,No,4030,3158,65754,60,1,Rural,1
Female,54,No,0,Graduate,Yes,8858,2215,161159,240,0,Urban,1
Female,65,Yes,1,Graduate,Yes,3296,2152,106028,360,1,Urban,1
Male,24,No,0,Graduate,No,3714,850,56962,180,0,Urban,0
Male,22,No,2,Graduate,No,17152,2181,127998,360,1,Urban,1
Male,28,No,0,Not Graduate,Yes,5991,3284,52930,360,1,Semiurban,1
Female,32,No,0,Not Graduate,No,2036,1372,118698,240,1,Rural,1
Female,20,No,2,Graduate,No,4908,2031,89010,360,1,Urban,1
Male,22,Yes,0,Graduate,No,5859,3776,130055,360,1,Rural,1
Male,40,No,0,Graduate,Yes,2251,952,88820,180,1,Urban,1
Male,54,Yes,0,Not Graduate,No,3039,963,131935,360,1,Rural,1
Female,26,Yes,2,Graduate,No,1781,1641,53509,360,1,Semiurban,1
Male,32,Yes,3+,Graduate,No,4342,3374,112836,180,1,Rural,1
Male,20,Yes,1,Not Graduate,No,1376,166,82653,360,1,Urban,1
Female,46,No,0,Graduate,No,2268,1546,114623,360,0,Rural,0
Female,23,No,1,Not Graduate,No,1587,1028,87286,360,1,Urban,1
Female,34,Yes,0,Graduate,No,4434,2406,69025,360,1,Urban,1
Male,43,Yes,0,Not Graduate,No,2971,1671,94659,240,1,Semiurban,1
Female,38,Yes,3+,Graduate,Yes,4620,4510,161950,360,1,Urban,1
Female,25,No,0,Graduate,No,1210,3040,77535,360,0,Rural,1
Male,38,Yes,0,Not Graduate,No,2278,1507,106930,360,1,Semiurban,1
Female,28,No,2,Graduate,No,5848,800,75403,360,1,Urban,1
Male,55,No,1,Graduate,No,1826,2391,44991,360,0,Urban,1
Male,25,Yes,0,Graduate,No,6724,1422,101725,360,1,Urban,1
Female,59,No,0,Graduate,No,3323,1535,468153,360,0,Semiurban,0
Female,41,No,1,Not Graduate,No,2203,713,57824,360,1,Rural,1
Female,52,No,0,Graduate,No,2289,2042,144844,240,1,Rural,1
Female,31,Yes,0,Not Graduate,No,4140,1204,38236,180,1,Semiurban,1
Female,31,Yes,0,Graduate,No,13587,1305,96558,360,1,Urban,1
Female,27,No,3+,Graduate,No,18595,100,56551,360,0,Rural,1
Male,29,Yes,0,Not Graduate,No,1634,1856,117361,60,1,Rural,1
Male,55,No,0,Graduate,No,5451,844,79149,360,0,Urban,1
Female,61,Yes,0,Not Graduate,No,9897,2731,78014,360,1,Semiurban,1
Male,63,Yes,0,Graduate,No,1724,1913,62751,360,1,Urban,1
Female,51,Yes,0,Graduate,No,2502,557,41782,60,1,Rural,1
Male,58,Yes,3+,Graduate,No,4334,1664,87755,360,1,Urban,1
Male,27,Yes,2,Graduate,No,3731,2147,74294,360,0,Semiurban,0
Male,34,Yes,0,Graduate,No,1586,9598,83554,180,1,Semiurban,1
Female,34,Yes,2,Graduate,No,5702,2920,86089,120,1,Urban,1
Male,20,No,0,Graduate,Yes,4725,643,70532,360,1,Urban,1
Female,48,No,1,Graduate,Yes,6404,8557,103522,360,1,Rural,1
Male,68,Yes,0,Graduate,No,5014,1451,90463,60,1,Urban,1
Male,18,Yes,2,Graduate,No,4996,1446,137338,360,1,Semiurban,1
Male,29,Yes,0,Graduate,No,3704,8548,255688,240,0,Semiurban,1
Male,56,Yes,1,Graduate,No,7519,1093,108147,360,1,Semiurban,1
Male,21,Yes,2,Graduate,No,1642,1594,153701,240,1,Urban,1
Female,59,Yes,0,Graduate,No,1883,490,103795,360,1,Urban,1
Female,30,Yes,0,Graduate,No,7030,1752,118913,360,1,Semiurban,1
Male,51,No,0,Graduate,No,3072,1602,86647,360,1,Urban,1
Male,59,Yes,1,Not Graduate,No,2112,1315,94750,360,1,Semiurban,1
Male,38,No,0,Graduate,No,6043,2052,71821,360,1,Urban,1
Male,39,Yes,1,Graduate,No,5460,938,174044,180,1,Semiurban,1
Female,21,No,3+,Not Graduate,No,1103,5835,145390,120,1,Semiurban,0
Male,35,Yes,0,Graduate,No,5482,1834,109322,360,0,Semiurban,1
Female,22,Yes,0,Graduate,No,2493,976,65505,360,1,Rural,1
Male,36,Yes,1,Not Graduate,No,4887,593,91987,120,1,Rural,1
Female,19,Yes,2,Graduate,No,3473,1877,145361,180,1,Urban,1
Male,29,Yes,3+,Not Graduate,No,5262,3769,262596,360,1,Semiurban,1
Male,34,Yes,0,Not Graduate,Yes,3617,2404,101811,360,1,Semiurban,1
Female,27,No,0,Graduate,No,1722,8852,161163,360,1,Semiurban,1
Male,51,Yes,2,Not Graduate,No,1386,9007,105805,360,0,Urban,0
Male,23,No,2,Not Graduate,No,1623,649,164442,360,1,Urban,0
Male,25,Yes,1,Graduate,No,1866,548,42778,360,1,Semiurban,1
Female,68,No,0,Not Graduate,No,4736,976,69954,360,0,Urban,1
Male,28,Yes,0,Graduate,No,6477,3178,111897,360,1,Rural,1
Male,29,Yes,0,Graduate,No,3020,2470,60675,240,1,Rural,1
Female,26,Yes,3+,Graduate,No,2126,4058,116982,120,1,Urban,1
Female,19,Yes,0,Graduate,No,3708,789,100287,180,1,Semiurban,1
Female,25,Yes,1,Graduate,No,1114,437,51936,360,0,Semiurban,0
Male,28,Yes,1,Graduate,No,5279,1126,48203,360,0,Rural,1
Male,53,No,0,Graduate,No,3488,2890,112779,180,1,Rural,1
Male,27,No,0,Graduate,No,3805,2057,62390,360,1,Urban,1
Female,38,Yes,1,Graduate,No,2638,4897,82216,180,0,Semiurban,1
Male,37,No,0,Graduate,No,2504,1022,127055,360,1,Rural,1
Male,65,No,0,Graduate,No,1353,4009,95534,180,1,Rural,1
Female,25,No,0,Not Graduate,No,6128,1112,83350,360,1,Semiurban,1
Female,53,Yes,2,Graduate,No,1709,3370,53813,360,1,Urban,1
Female,46,Yes,3+,Graduate,No,2362,3325,179858,360,1,Semiurban,1
Female,59,Yes,1,Graduate,No,2061,6378,136234,360,0,Urban,1
Female,29,No,2,Graduate,No,6001,619,76289,360,1,Semiurban,1
Male,31,Yes,1,Graduate,No,2564,5467,68786,360,1,Urban,1
Female,65,Yes,1,Not Graduate,No,6490,2583,78845,240,1,Urban,1
Male,67,Yes,3+,Not Graduate,No,5165,1897,66724,360,1,Semiurban,1
Male,38,Yes,0,Graduate,No,2066,1625,87669,120,1,Semiurban,1
Female,39,No,0,Graduate,Yes,3426,1705,154273,120,0,Semiurban,0
Female,38,Yes,3+,Graduate,No,1315,1865,147952,360,1,Urban,1
Female,61,No,2,Graduate,Yes,4627,499,147754,360,0,Rural,0
Male,67,No,0,Graduate,No,2457,2197,58747,360,1,Urban,1
Female,47,Yes,3+,Graduate,Yes,1931,2040,65231,360,1,Semiurban,1
Female,56,Yes,0,Graduate,No,3089,1068,145068,240,1,Semiurban,1
Female,37,No,0,Graduate,No,2756,1856,118222,360,1,Rural,1
Female,41,Yes,1,Not Graduate,No,4313,4370,82964,360,1,Semiurban,1
Female,40,Yes,0,Graduate,No,11383,1105,131217,360,1,Urban,1
Male,24,Yes,1,Not Graduate,No,8050,726,120802,360,1,Urban,1
Male,26,Yes,0,Graduate,No,1778,1014,53473,360,1,Urban,1
Male,18,Yes,0,Graduate,No,9146,340,40006,60,1,Semiurban,1
Female,43,Yes,1,Graduate,No,3744,7574,98204,360,1,Urban,1
Female,55,Yes,1,Not Graduate,No,791,929,41615,180,1,Urban,1
Female,55,Yes,0,Not Graduate,No,3177,4965,153006,360,1,Urban,1
Male,61,No,3+,Graduate,Yes,1429,670,121079,360,0,Semiurban,1
Female,39,Yes,1,Graduate,No,2799,1102,85206,360,1,Rural,1
Female,61,No,0,Graduate,No,11443,1903,60296,120,1,Rural,1
Female,27,Yes,0,Graduate,No,1658,3026,67866,360,1,Semiurban,1
Male,23,No,2,Graduate,Yes,1629,1709,29409,360,1,Urban,1
Female,34,Yes,1,Graduate,No,3432,527,172426,180,1,Semiurban,1
Male,68,No,0,Graduate,No,2229,1729,106679,360,1,Semiurban,1
Female,67,Yes,0,Graduate,No,3123,4951,91848,360,1,Semiurban,1
Male,55,No,0,Graduate,No,3886,2346,205671,360,1,Semiurban,1
Male,41,Yes,0,Graduate,No,1497,10642,67557,360,1,Rural,1
Male,68,Yes,1,Graduate,No,4175,2073,91061,120,1,Rural,1
Female,27,Yes,3+,Graduate,No,2306,4066,74747,360,1,Rural,1
Female,25,No,0,Not Graduate,No,6927,2752,226909,360,1,Rural,1
Male,38,No,2,Graduate,No,2155,1089,87934,360,1,Semiurban,1
Male,23,Yes,3+,Graduate,No,2376,1721,106302,360,1,Urban,1
Female,38,No,3+,Graduate,No,2082,4403,188777,60,1,Rural,1
Female,56,No,3+,Not Graduate,No,2839,1369,152317,360,1,Semiurban,1
Male,41,No,2,Graduate,No,1533,2488,51528,360,1,Semiurban,1
Female,50,No,1,Not Graduate,No,4980,1099,87030,240,1,Semiurban,1
Female,35,No,0,Graduate,No,2653,3802,95982,360,1,Urban,1
Female,45,Yes,0,Graduate,No,5926,1931,105259,360,1,Semiurban,1
Female,69,No,2,Graduate,No,3771,3611,111975,360,1,Semiurban,1
Male,49,Yes,0,Graduate,No,10171,4896,68704,180,1,Urban,1
Female,29,No,0,Graduate,Yes,3118,3094,181900,120,1,Urban,1
Female,65,Yes,0,Graduate,No,2937,1564,117984,360,1,Urban,1
Male,59,Yes,2,Graduate,No,5182,1587,128047,360,1,Urban,1
Male,44,Yes,2,Graduate,No,1047,335,170947,360,1,Rural,1
Female,27,No,0,Graduate,No,2730,2546,110266,360,1,Urban,1
Female,63,No,0,Graduate,No,3455,4186,90799,360,1,Semiurban,1
Female,69,Yes,1,Graduate,No,5623,671,85375,360,1,Urban,1
Female,59,No,0,Graduate,No,6362,1595,90218,360,1,Semiurban,1
Male,49,No,1,Graduate,No,7125,1569,92540,180,1,Rural,1
Male,59,No,0,Graduate,No,3050,2620,45948,360,1,Urban,1
Male,43,Yes,3+,Graduate,No,2340,2033,77002,360,1,Semiurban,1
Female,42,No,1,Graduate,No,3771,871,63747,360,0,Urban,1
Female,28,Yes,1,Graduate,No,3103,6561,43848,360,1,Urban,1
Female,40,No,1,Graduate,No,1332,475,105109,360,0,Urban,0
Female,51,Yes,0,Graduate,No,4017,1113,117876,240,1,Urban,1
Male,69,Yes,0,Not Graduate,No,2102,623,69945,360,1,Semiurban,1
Male,57,No,1,Graduate,No,3175,2403,88251,360,1,Semiurban,1
Female,40,Yes,3+,Graduate,No,3062,2621,123781,360,1,Semiurban,1
Male,46,Yes,0,Not Graduate,No,13159,1646,87500,360,1,Rural,1
Female,48,No,1,Graduate,No,6245,685,93474,360,1,Urban,1
Female,24,Yes,3+,Not Graduate,No,5348,857,89510,120,1,Rural,1
Male,57,Yes,2,Graduate,No,6523,3691,125576,360,0,Semiurban,1
Female,50,Yes,1,Graduate,No,2958,1696,98055,360,1,Rural,1
Female,38,Yes,1,Graduate,No,1726,1256,86670,360,1,Semiurban,1
Male,19,Yes,3+,Not Graduate,No,995,1035,81640,180,0,Semiurban,0
Female,35,Yes,3+,Graduate,No,5036,1642,70614,360,0,Semiurban,1
Female,64,No,3+,Graduate,No,5076,2851,125346,360,1,Urban,1
Male,50,Yes,1,Graduate,No,2307,1486,123802,360,0,Urban,1
Female,54,Yes,0,Graduate,No,2484,2556,98475,360,1,Semiurban,1
Male,51,Yes,0,Graduate,Yes,2251,517,143654,360,0,Semiurban,1
Female,37,Yes,0,Graduate,Yes,2254,4480,99142,360,1,Semiurban,1
Male,52,No,3+,Graduate,No,2690,1753,112400,360,1,Urban,1
Male,68,No,2,Graduate,No,4454,825,78602,360,1,Semiurban,1
Male,67,Yes,1,Not Graduate,No,6885,2572,159472,360,1,Urban,1
Female,35,Yes,1,Graduate,No,3589,2089,105328,180,1,Semiurban,1
Male,63,Yes,0,Not Graduate,No,7783,736,115225,120,0,Urban,1
Male,41,No,0,Graduate,No,15105,1640,101387,120,1,Rural,1
Male,25,Yes,1,Graduate,No,4626,1194,102100,360,0,Urban,0
Male,47,Yes,0,Graduate,No,3508,655,109579,180,1,Rural,1
Male,61,Yes,0,Graduate,No,901,1290,43415,360,1,Urban,1
Female,27,No,1,Graduate,No,5231,783,116955,360,1,Urban,1
Female,40,No,0,Not Graduate,No,3780,679,74260,360,1,Urban,1
Female,69,No,3+,Graduate,Yes,3837,2691,89986,360,1,Urban,1
Female,66,Yes,0,Graduate,Yes,3185,2308,75936,60,0,Rural,1
Female,28,Yes,3+,Graduate,No,2804,1472,137631,360,0,Rural,0
Female,19,Yes,0,Graduate,No,1999,300,71905,360,1,Semiurban,1
Female,43,No,0,Graduate,Yes,5910,1707,87743,180,1,Urban,1
Male,53,No,1,Not Graduate,No,716,3322,76136,360,1,Urban,1
Female,50,Yes,2,Graduate,No,4750,4763,73367,360,1,Semiurban,1
Male,64,Yes,1,Graduate,No,1466,4080,73704,360,1,Semiurban,1
Male,30,Yes,0,Graduate,No,7843,698,60049,360,1,Semiurban,1
Female,57,Yes,0,Graduate,No,2982,970,78802,60,1,Semiurban,1
Male,42,Yes,1,Not Graduate,No,5093,1582,106624,360,1,Rural,1
Male,21,Yes,0,Graduate,No,4083,1700,68558,360,1,Urban,1
Male,59,Yes,0,Graduate,Yes,7456,1852,103805,360,0,Rural,1
Male,36,Yes,1,Not Graduate,No,11014,4427,122019,360,1,Urban,1
Female,35,No,0,Graduate,No,7300,2114,93416,240,0,Urban,1
Female,54,Yes,0,Graduate,No,5277,4774,61316,360,1,Rural,1
Female,47,Yes,0,Graduate,No,3070,973,48841,360,1,Urban,1
Female,36,Yes,3+,Graduate,No,4871,1324,136456,360,1,Semiurban,1
Female,40,No,0,Graduate,No,6749,1287,183004,360,0,Urban,1
Female,33,No,3+,Graduate,No,2888,1728,173506,240,1,Rural,1
Female,18,Yes,0,Not Graduate,Yes,3793,610,111360,360,1,Urban,1
Female,29,Yes,2,Graduate,No,2304,8409,111753,360,1,Rural,1
Female,41,Yes,0,Graduate,No,6125,1953,90460,120,1,Rural,1
Female,51,No,0,Graduate,No,4918,724,89833,360,1,Urban,1
Male,25,No,2,Graduate,No,1698,757,73781,360,1,Urban,1
Female,35,No,2,Graduate,No,4459,1928,70367,360,1,Urban,1
Male,65,Yes,2,Not Graduate,No,3238,2903,46682,120,1,Semiurban,1
Male,22,No,2,Graduate,Yes,3929,3835,130609,360,1,Rural,1
Male,43,No,0,Graduate,No,2392,1877,123043,360,1,Urban,1
Male,47,No,0,Graduate,Yes,8026,2945,84827,360,0,Urban,0
Female,30,Yes,0,Not Graduate,No,2457,2373,163175,180,1,Rural,1
Male,36,Yes,2,Graduate,No,13034,1662,241259,180,0,Semiurban,1
Female,46,Yes,0,Graduate,No,3983,1376,54418,360,0,Urban,1
Female,20,Yes,3+,Graduate,No,3052,1847,123846,120,1,Semiurban,1
Male,43,Yes,0,Not Graduate,No,4766,1647,97876,360,1,Urban,1
Female,57,No,1,Not Graduate,No,4382,1799,187976,360,0,Urban,0
Male,29,No,0,Not Graduate,No,11941,2590,80184,360,1,Rural,1
Male,19,No,0,Not Graduate,No,4811,6607,150968,360,1,Urban,1
Female,28,Yes,1,Graduate,No,1196,809,130030,360,1,Semiurban,1
Female,61,Yes,1,Graduate,Yes,2488,1950,156551,120,0,Urban,1
Male,45,No,3+,Graduate,No,5920,2395,73882,360,1,Urban,1
Female,35,Yes,1,Graduate,No,3280,1343,84604,240,1,Semiurban,1
Female,30,Yes,1,Graduate,No,2693,4289,121903,360,1,Urban,1
Female,54,No,2,Not Graduate,Yes,2435,1225,155219,240,1,Semiurban,1
Male,39,No,1,Graduate,No,2096,3101,107875,360,1,Rural,1
Male,29,Yes,1,Graduate,No,4241,4952,46191,360,1,Urban,1
Female,19,No,0,Not Graduate,No,2442,2485,158648,360,1,Semiurban,1
Female,54,No,0,Graduate,No,8159,1570,165764,360,1,Urban,1
Female,24,No,1,Graduate,No,2214,2656,79247,120,1,Semiurban,1
Female,43,No,2,Graduate,No,1666,1315,138735,360,1,Urban,1
Female,43,Yes,0,Graduate,No,3599,1025,120191,360,1,Semiurban,1
Male,41,No,0,Not Graduate,No,1073,2423,69109,360,1,Rural,1
Female,29,Yes,1,Graduate,No,859,3294,140832,240,1,Semiurban,1
Male,33,Yes,0,Not Graduate,No,5296,1952,97029,360,1,Urban,1
Female,40,No,1,Graduate,No,3762,2827,57340,360,1,Rural,1
Male,57,Yes,1,Graduate,No,1041,11442,141403,120,0,Urban,0
Female,26,No,0,Graduate,No,3844,4798,230019,120,0,Semiurban,0
Male,49,No,2,Graduate,No,3056,1150,39288,180,1,Semiurban,1
Female,32,No,1,Graduate,No,1459,2096,111561,360,1,Urban,1
Male,54,No,1,Graduate,Yes,5646,2302,109813,360,0,Rural,1
Male,30,Yes,0,Graduate,Yes,9055,923,62214,180,1,Semiurban,1
Male,22,Yes,0,Graduate,No,11556,2958,148826,240,1,Semiurban,1
Male,28,Yes,2,Graduate,No,4429,987,63784,240,1,Semiurban,1
Male,27,Yes,0,Graduate,No,3690,3097,102107,360,1,Urban,1
Male,69,Yes,0,Graduate,Yes,10556,8489,73173,360,1,Rural,1
Female,30,Yes,0,Graduate,No,4236,1634,65491,180,1,Urban,1
Male,58,No,0,Not Graduate,Yes,2967,2565,114519,240,1,Urban,1
Female,63,No,0,Not Graduate,No,2456,2283,74259,360,1,Urban,1
Female,67,No,0,Not Graduate,No,5075,856,164751,360,1,Urban,1
Female,32,No,3+,Not Graduate,Yes,1363,1003,99582,360,1,Rural,1
Female,59,Yes,1,Graduate,No,7300,2410,139260,240,1,Rural,1
Female,24,Yes,0,Graduate,Yes,1580,2008,135852,360,1,Semiurban,1
Male,57,Yes,2,Not Graduate,No,2189,1625,158826,120,1,Rural,1
Male,45,No,0,Graduate,No,4383,3811,87880,360,1,Semiurban,1
Male,49,Yes,1,Graduate,No,10377,2625,94022,360,1,Semiurban,1
Female,52,No,0,Not Graduate,No,3099,10541,69207,360,1,Rural,1
Male,32,Yes,0,Graduate,No,1938,860,104386,60,1,Urban,1
Male,65,Yes,2,Graduate,Yes,6908,1312,71701,360,1,Urban,1
Male,53,Yes,0,Graduate,No,2794,5781,155487,360,1,Urban,1
Male,38,Yes,2,Graduate,No,1329,6977,68419,360,1,Semiurban,1
Male,23,Yes,0,Not Graduate,No,5237,909,82930,360,0,Rural,0
Female,18,No,0,Graduate,No,3186,1324,122759,360,1,Rural,1
Male,21,No,1,Not Graduate,Yes,3145,1566,120795,360,1,Rural,1
Female,28,Yes,1,Not Graduate,No,5665,5579,62442,360,1,Semiurban,1
Female,61,No,0,Graduate,No,5982,1622,77639,360,1,Rural,1
Female,43,Yes,0,Graduate,Yes,2319,1578,87273,360,1,Urban,1
Female,54,No,0,Graduate,No,3918,1463,92293,240,1,Semiurban,1
Female,40,Yes,3+,Not Graduate,Yes,1429,1972,106812,360,1,Semiurban,1
Male,46,No,0,Graduate,No,3120,2379,133507,360,1,Urban,1
Male,38,Yes,0,Not Graduate,No,2150,8125,93316,180,0,Rural,0
Male,65,Yes,2,Graduate,No,3209,5833,102478,360,1,Semiurban,1
Female,62,Yes,0,Graduate,No,2847,760,72108,360,0,Semiurban,1
Male,62,Yes,0,Not Graduate,No,3264,1556,179973,360,1,Urban,1
Male,66,Yes,0,Graduate,Yes,1335,1837,116389,180,1,Semiurban,1
Female,44,Yes,1,Graduate,No,1651,1267,88078,360,0,Semiurban,1
Female,56,No,0,Graduate,No,3196,4032,161407,360,1,Semiurban,1
Female,57,No,0,Not Graduate,Yes,8925,5317,114483,180,1,Urban,1
Female,30,No,2,Not Graduate,No,5648,1231,107794,360,1,Semiurban,1
Male,40,No,0,Not Graduate,No,4723,1825,98904,360,1,Semiurban,1
Female,33,No,0,Graduate,No,2547,3705,148212,360,1,Semiurban,1
Female,47,Yes,0,Graduate,No,2065,4250,188197,180,1,Semiurban,1
Male,21,Yes,1,Graduate,No,5296,1208,147212,360,1,Urban,1
Male,57,No,3+,Graduate,No,1809,2650,100005,360,1,Rural,1
Female,33,No,0,Graduate,No,9692,1038,168682,180,1,Semiurban,1
Male,48,Yes,0,Graduate,Yes,3547,4210,88941,360,1,Urban,1
Female,59,Yes,0,Graduate,No,12194,1010,69368,360,1,Urban,1
Female,42,Yes,0,Not Graduate,No,10117,1977,136481,360,1,Urban,1
Male,61,No,1,Not Graduate,No,4688,1236,175642,120,1,Urban,1
Male,29,Yes,0,Not Graduate,No,4577,823,98703,360,1,Semiurban,1
Female,43,No,0,Graduate,No,2472,1145,190869,180,0,Semiurban,0
Female,54,No,1,Graduate,No,8048,1371,55261,360,1,Urban,1
Female,65,No,0,Graduate,No,2896,4908,95135,360,0,Rural,1
Male,50,Yes,1,Graduate,No,1322,1240,70171,360,1,Rural,1
Female,45,Yes,0,Graduate,Yes,7276,1915,69627,360,0,Semiurban,1
Female,26,Yes,3+,Not Graduate,No,5051,1055,97473,360,1,Urban,1
Female,29,Yes,0,Graduate,No,2673,3776,196634,360,0,Rural,1
Female,22,No,3+,Graduate,No,4268,4208,167209,360,1,Urban,1
Female,69,Yes,0,Graduate,No,3713,3385,172495,360,0,Urban,1
Male,45,Yes,2,Graduate,Yes,8839,1361,117932,360,1,Urban,1
Female,52,Yes,0,Graduate,No,1989,1062,87997,240,1,Urban,1
Female,22,No,1,Graduate,No,8901,864,112881,360,1,Urban,1
Female,51,Yes,0,Graduate,No,8087,3344,56029,120,1,Semiurban,1
Female,63,No,1,Graduate,No,2479,1251,183143,360,1,Rural,1
Male,51,Yes,1,Graduate,Yes,4686,3572,48362,240,1,Rural,1
Male,30,Yes,1,Graduate,No,5057,912,93790,360,1,Rural,1
Male,56,Yes,1,Graduate,No,21746,1530,98694,360,1,Semiurban,1
Female,59,Yes,0,Graduate,No,2279,1255,138522,360,1,Urban,1
Female,62,No,0,Not Graduate,No,1146,1020,117681,360,1,Urban,1
Male,65,Yes,1,Graduate,No,1089,447,120841,360,1,Semiurban,1
Male,31,Yes,0,Graduate,Yes,4132,626,38560,360,1,Semiurban,1
Male,28,No,0,Not Graduate,No,6733,4458,92316,360,1,Semiurban,1
Female,59,No,0,Graduate,No,2135,926,76614,360,1,Urban,1
Female,55,No,0,Not Graduate,Yes,3246,3089,104788,360,1,Semiurban,1
Male,21,Yes,1,Not Graduate,No,2791,1830,93639,360,0,Semiurban,0
Male,50,Yes,1,Graduate,Yes,1833,1372,107856,240,1,Rural,1
Male,24,No,3+,Not Graduate,No,5229,1288,61263,360,1,Rural,1
Female,58,No,0,Graduate,No,1276,1693,102814,240,1,Urban,1
Female,25,No,3+,Graduate,No,5339,3080,198763,120,1,Urban,1
Female,54,Yes,1,Not Graduate,No,2812,677,231328,360,1,Urban,1
Male,68,No,3+,Not Graduate,No,6573,1715,169419,360,1,Urban,1
Male,27,No,2,Graduate,No,4038,2459,47482,240,1,Urban,1
Female,60,Yes,1,Graduate,No,1436,3279,87915,360,1,Urban,1
Male,32,No,0,Graduate,No,4392,4057,80845,240,1,Semiurban,1
Female,55,No,0,Graduate,No,2893,1561,104955,360,1,Rural,1
Male,32,Yes,0,Graduate,No,7015,589,167812,360,0,Semiurban,1
Male,22,Yes,3+,Not Graduate,No,5633,2502,96911,360,1,Semiurban,1
Male,46,No,3+,Graduate,No,7232,1643,68343,360,1,Urban,1
Male,36,Yes,1,Graduate,No,2959,4740,157093,360,1,Urban,1
Female,68,Yes,2,Graduate,No,2101,2121,114538,360,1,Urban,1
Male,27,Yes,3+,Graduate,No,3609,4778,134422,360,1,Urban,1
Female,29,Yes,1,Graduate,No,5652,1187,147883,360,1,Rural,1
Female,21,No,1,Graduate,No,2048,4777,86195,360,1,Semiurban,1
Female,48,Yes,0,Not Graduate,No,4381,2049,61544,360,0,Urban,1
Male,35,Yes,0,Graduate,No,4562,2525,107670,240,0,Semiurban,1
Female,33,No,0,Graduate,No,8310,457,86036,240,0,Semiurban,0
Female,57,Yes,0,Not Graduate,No,1948,4395,101657,240,1,Rural,1
Female,53,Yes,1,Graduate,No,4892,1560,173995,360,1,Urban,1
Male,42,No,0,Graduate,No,2710,2686,106918,360,1,Semiurban,1
Male,40,Yes,2,Not Graduate,Yes,2314,1390,206071,120,1,Rural,1
Female,29,Yes,0,Graduate,No,11677,4545,111060,360,1,Rural,1
Male,51,No,0,Graduate,No,4756,2167,88043,360,0,Urban,1
Female,53,No,2,Not Graduate,No,9155,2033,59623,360,1,Semiurban,1
Female,54,No,1,Not Graduate,No,2325,8224,107972,240,1,Rural,1
Male,20,No,0,Graduate,No,9956,246,68426,360,1,Semiurban,1
Female,26,No,1,Graduate,No,2851,1302,122208,360,1,Rural,1
Male,35,No,0,Graduate,No,5866,1595,94342,240,1,Semiurban,1
Male,60,No,3+,Graduate,No,2065,932,93116,360,1,Rural,1
Female,52,Yes,1,Graduate,No,1912,2358,102136,240,1,Rural,1
Male,51,Yes,0,Not Graduate,No,3583,619,108363,360,1,Semiurban,1
Male,58,No,1,Graduate,No,9222,640,97374,180,1,Urban,1
Female,31,Yes,2,Graduate,Yes,7772,2564,232038,360,1,Urban,1
Female,21,Yes,1,Graduate,No,3963,869,72488,360,1,Rural,1
Male,46,Yes,2,Not Graduate,Yes,2999,2722,148699,360,1,Urban,1
Male,58,Yes,0,Graduate,No,4407,1120,163122,360,0,Rural,1
Female,62,Yes,2,Graduate,Yes,1936,925,63388,360,1,Urban,1
Male,67,No,2,Not Graduate,No,3960,820,100970,360,1,Rural,1
Male,32,No,1,Graduate,No,3745,844,113834,360,1,Rural,1
Male,45,No,0,Graduate,No,3755,1283,105718,180,0,Rural,1
Male,59,No,2,Graduate,No,4811,955,104076,360,0,Urban,1
Male,33,Yes,1,Not Graduate,No,5856,1636,126768,180,1,Rural,1
Male,29,Yes,2,Not Graduate,Yes,867,408,42675,360,1,Semiurban,0
Male,69,Yes,0,Graduate,No,2211,918,94901,60,1,Urban,1
Female,22,No,0,Graduate,No,2456,4911,83440,360,1,Rural,1
Female,51,Yes,0,Graduate,No,3310,661,74033,360,1,Urban,1
Female,59,Yes,0,Graduate,No,3490,1063,140316,60,1,Urban,1
Female,18,No,1,Not Graduate,No,5326,4872,149171,120,1,Semiurban,1
Female,56,Yes,1,Graduate,No,4416,1749,155549,360,1,Semiurban,1
Male,49,No,1,Not Graduate,No,7472,455,138764,360,0,Rural,1
Male,43,No,2,Graduate,No,3040,2911,61154,180,0,Urban,0
Male,34,Yes,0,Not Graduate,No,2422,4667,104637,360,0,Urban,1
Male,65,Yes,0,Not Graduate,No,3347,1773,153863,360,1,Rural,1
Female,44,No,2,Graduate,No,3706,1156,36041,180,1,Urban,1
Male,41,Yes,1,Graduate,No,3864,448,189148,240,1,Urban,1
Male,52,Yes,1,Graduate,No,3122,1225,59772,360,1,Rural,1
Female,63,Yes,0,Not Graduate,No,6984,667,69154,360,0,Semiurban,1
Male,59,No,1,Graduate,No,6576,1795,134114,360,1,Urban,1
Male,56,Yes,0,Not Graduate,No,6992,3505,215272,360,1,Rural,1
